policy_id,customer_id,age,province,product_type,payment_mode,smoker,premium_monthly,coverage_amount,years_active,missed_payments_12m,lapsed
POL-00301,CUST-98786,42,Quebec,Universal Life,Monthly,1,138.51,50000,8,1,0
POL-00302,CUST-70388,62,Alberta,Term Life,Monthly,0,161.8,50000,5,0,0
POL-00303,CUST-42247,52,Ontario,Whole Life,Monthly,0,135.05,50000,4,0,0
POL-00304,CUST-16330,42,Ontario,Term Life,Monthly,0,114.89,50000,11,0,0
POL-00305,CUST-90316,47,Saskatchewan,Universal Life,Monthly,1,166.4,50000,11,0,0
POL-00306,CUST-68870,42,Manitoba,Universal Life,Annual,0,119.68,50000,9,0,0
POL-00307,CUST-21330,42,Manitoba,Term Life,Annual,1,153.98,50000,9,1,0
POL-00308,CUST-52012,52,Ontario,Critical Illness,Annual,0,135.91,50000,13,0,0
POL-00309,CUST-33829,62,British Columbia,Term Life,Monthly,0,156.36,50000,12,0,1
POL-00310,CUST-33493,32,Alberta,Term Life,Monthly,1,141.72,50000,12,0,0
POL-00311,CUST-53121,27,Manitoba,Whole Life,Monthly,1,131.22,50000,5,0,0
POL-00312,CUST-15717,47,Manitoba,Universal Life,Monthly,0,143.12,50000,1,0,0
POL-00313,CUST-32139,37,British Columbia,Term Life,Monthly,0,105.04,50000,7,0,0
POL-00314,CUST-14767,57,Manitoba,Whole Life,Monthly,1,185.46,50000,6,0,0
POL-00315,CUST-94593,32,Manitoba,Term Life,Monthly,0,131.95,50000,6,0,0
POL-00316,CUST-90295,47,British Columbia,Whole Life,Annual,0,129.11,50000,8,0,0
POL-00317,CUST-24641,67,Manitoba,Universal Life,Annual,0,165.57,50000,14,0,0
POL-00318,CUST-61904,62,Quebec,Critical Illness,Monthly,0,141.44,50000,13,1,0
POL-00319,CUST-30206,42,British Columbia,Whole Life,Monthly,0,112.04,50000,11,1,0
POL-00320,CUST-59641,52,Saskatchewan,Whole Life,Monthly,0,137.32,50000,11,0,0
POL-00321,CUST-51074,52,Saskatchewan,Whole Life,Monthly,0,145.0,50000,7,0,0
POL-00322,CUST-11575,67,Manitoba,Term Life,Monthly,0,173.39,50000,9,0,0
POL-00323,CUST-81396,47,British Columbia,Term Life,Monthly,1,168.52,50000,7,0,0
POL-00324,CUST-79388,57,Ontario,Critical Illness,Monthly,0,157.25,50000,13,0,0
POL-00325,CUST-15395,52,Saskatchewan,Term Life,Annual,1,161.61,50000,15,0,0
POL-00326,CUST-28956,32,Ontario,Universal Life,Annual,0,108.47,50000,7,0,0
POL-00327,CUST-20332,57,Quebec,Term Life,Monthly,0,147.76,50000,11,0,0
POL-00328,CUST-44505,52,Ontario,Universal Life,Annual,0,140.1,50000,1,0,0
POL-00329,CUST-50294,67,Ontario,Term Life,Monthly,0,161.25,50000,7,1,0
POL-00330,CUST-68193,42,British Columbia,Critical Illness,Monthly,0,109.16,50000,14,0,0
POL-00331,CUST-66976,52,Quebec,Universal Life,Monthly,0,124.02,50000,11,0,0
POL-00332,CUST-22107,27,British Columbia,Term Life,Monthly,0,97.45,50000,8,0,0
POL-00333,CUST-53154,57,Quebec,Universal Life,Monthly,0,153.57,50000,4,0,0
POL-00334,CUST-81701,47,Saskatchewan,Whole Life,Monthly,0,128.05,50000,13,0,0
POL-00335,CUST-90014,32,Alberta,Term Life,Monthly,1,137.42,50000,15,0,0
POL-00336,CUST-85175,42,Ontario,Term Life,Annual,0,111.96,50000,6,0,0
POL-00337,CUST-36915,62,Alberta,Universal Life,Monthly,0,162.64,50000,13,0,0
POL-00338,CUST-56753,52,Quebec,Universal Life,Monthly,0,139.33,50000,9,1,0
POL-00339,CUST-22944,62,Alberta,Term Life,Annual,0,152.21,50000,6,0,0
POL-00340,CUST-42887,32,Saskatchewan,Critical Illness,Monthly,0,112.99,50000,5,1,0
POL-00341,CUST-35291,47,Alberta,Term Life,Monthly,0,137.34,50000,8,1,0
POL-00342,CUST-32670,37,Saskatchewan,Term Life,Annual,0,93.17,50000,7,1,0
POL-00343,CUST-88997,62,Quebec,Whole Life,Monthly,0,157.19,50000,10,0,1
POL-00344,CUST-75155,47,Ontario,Term Life,Monthly,0,118.1,50000,3,1,0
POL-00345,CUST-86525,62,Quebec,Term Life,Monthly,0,158.27,50000,8,0,0
POL-00346,CUST-40650,62,Quebec,Whole Life,Monthly,1,153.78,50000,12,2,0
POL-00347,CUST-45621,57,Saskatchewan,Term Life,Annual,0,149.97,50000,13,0,0
POL-00348,CUST-82856,67,British Columbia,Term Life,Monthly,0,174.14,50000,5,0,0
POL-00349,CUST-13797,42,Ontario,Universal Life,Monthly,0,119.27,50000,10,1,0
POL-00350,CUST-75919,47,Alberta,Whole Life,Monthly,0,115.62,50000,5,0,0
POL-00351,CUST-71187,42,Ontario,Universal Life,Annual,0,144.08,50000,12,0,0
POL-00352,CUST-41763,37,British Columbia,Whole Life,Monthly,0,125.47,50000,6,0,0
POL-00353,CUST-94808,67,Ontario,Whole Life,Monthly,0,159.23,50000,11,0,0
POL-00354,CUST-30599,37,Ontario,Term Life,Annual,0,108.47,50000,7,0,0
POL-00355,CUST-40335,52,Manitoba,Universal Life,Monthly,0,114.83,50000,5,0,0
POL-00356,CUST-42196,57,Ontario,Term Life,Monthly,0,153.28,50000,9,0,0
POL-00357,CUST-43070,32,Quebec,Term Life,Monthly,0,86.17,50000,10,0,0
POL-00358,CUST-40806,47,Quebec,Universal Life,Annual,0,137.6,50000,11,0,0
POL-00359,CUST-52864,62,Manitoba,Universal Life,Monthly,0,168.91,50000,12,0,0
POL-00360,CUST-96098,67,Ontario,Whole Life,Monthly,1,199.76,50000,11,1,1
POL-00361,CUST-53489,52,Saskatchewan,Term Life,Annual,0,125.83,50000,13,0,0
POL-00362,CUST-66457,62,Alberta,Term Life,Monthly,0,171.59,50000,7,0,0
POL-00363,CUST-70100,27,Alberta,Whole Life,Monthly,0,93.63,50000,8,1,0
POL-00364,CUST-69179,37,Alberta,Universal Life,Monthly,1,147.72,50000,8,1,0
POL-00365,CUST-39824,62,Ontario,Whole Life,Annual,0,145.42,50000,9,0,0
POL-00366,CUST-35520,67,Manitoba,Term Life,Monthly,0,167.92,50000,3,0,0
POL-00367,CUST-42833,57,Quebec,Term Life,Monthly,0,145.17,50000,13,0,0
POL-00368,CUST-42785,52,Quebec,Whole Life,Monthly,0,122.66,50000,8,1,0
POL-00369,CUST-84256,42,Manitoba,Universal Life,Monthly,0,136.68,50000,9,2,0
POL-00370,CUST-51954,32,Saskatchewan,Term Life,Annual,1,158.71,50000,14,0,0
POL-00371,CUST-93839,62,Quebec,Term Life,Monthly,1,203.82,50000,7,1,1
POL-00372,CUST-97903,62,British Columbia,Term Life,Monthly,0,167.03,50000,7,0,0
POL-00373,CUST-71165,47,Manitoba,Term Life,Annual,0,150.78,50000,9,0,0
POL-00374,CUST-70081,47,British Columbia,Whole Life,Monthly,0,117.03,50000,15,2,0
POL-00375,CUST-21238,67,Alberta,Term Life,Monthly,0,152.89,50000,4,1,0
POL-00376,CUST-23864,42,Alberta,Whole Life,Annual,0,115.63,50000,3,0,0
POL-00377,CUST-73962,52,Saskatchewan,Universal Life,Monthly,1,177.17,50000,2,0,1
POL-00378,CUST-99184,62,Manitoba,Critical Illness,Monthly,0,153.09,50000,12,0,0
POL-00379,CUST-82317,67,Manitoba,Critical Illness,Monthly,0,153.36,50000,1,0,1
POL-00380,CUST-34236,42,Quebec,Term Life,Monthly,0,120.67,50000,11,2,1
POL-00381,CUST-71049,47,Ontario,Term Life,Monthly,0,128.47,50000,14,0,0
POL-00382,CUST-65954,32,Saskatchewan,Term Life,Monthly,0,112.7,50000,11,0,0
POL-00383,CUST-14885,62,Quebec,Universal Life,Annual,0,157.13,50000,3,1,0
POL-00384,CUST-88763,47,Manitoba,Term Life,Annual,0,106.75,50000,10,0,0
POL-00385,CUST-41214,37,Manitoba,Term Life,Annual,0,116.23,50000,7,0,0
POL-00386,CUST-65417,62,Saskatchewan,Term Life,Monthly,0,175.58,50000,1,0,0
POL-00387,CUST-40483,47,Quebec,Term Life,Monthly,0,129.95,50000,3,1,0
POL-00388,CUST-93331,57,Saskatchewan,Universal Life,Annual,1,194.44,50000,12,0,0
POL-00389,CUST-52165,67,Alberta,Universal Life,Monthly,0,159.54,50000,9,0,0
POL-00390,CUST-86327,52,Saskatchewan,Whole Life,Monthly,0,145.39,50000,8,0,0
POL-00391,CUST-94595,62,Ontario,Critical Illness,Annual,0,147.66,50000,12,0,0
POL-00392,CUST-13150,67,Alberta,Term Life,Monthly,1,197.64,50000,8,0,0
POL-00393,CUST-47956,37,Ontario,Term Life,Monthly,0,108.74,50000,15,1,0
POL-00394,CUST-71812,57,Quebec,Term Life,Monthly,0,153.32,50000,1,0,0
POL-00395,CUST-85845,27,Alberta,Universal Life,Monthly,1,118.71,50000,5,0,0
POL-00396,CUST-74875,32,Manitoba,Whole Life,Monthly,1,120.02,50000,3,0,0
POL-00397,CUST-69349,27,Quebec,Term Life,Monthly,0,99.24,50000,7,0,0
POL-00398,CUST-43461,27,British Columbia,Critical Illness,Annual,0,98.79,50000,14,1,0
POL-00399,CUST-24797,27,Manitoba,Term Life,Monthly,0,94.95,50000,7,1,0
POL-00400,CUST-91856,42,Manitoba,Term Life,Monthly,0,131.79,50000,5,0,0
POL-00401,CUST-13972,57,British Columbia,Whole Life,Annual,0,145.17,50000,2,0,0
POL-00402,CUST-82082,32,Saskatchewan,Critical Illness,Annual,1,140.98,50000,6,0,0
POL-00403,CUST-13197,32,Quebec,Universal Life,Annual,0,98.4,50000,4,0,0
POL-00404,CUST-43036,57,Alberta,Critical Illness,Monthly,0,144.5,50000,3,1,0
POL-00405,CUST-87353,42,Saskatchewan,Term Life,Annual,0,124.68,50000,3,0,0
POL-00406,CUST-30077,47,Saskatchewan,Whole Life,Annual,0,156.8,50000,10,0,0
POL-00407,CUST-33769,62,British Columbia,Universal Life,Monthly,0,165.51,50000,11,0,0
POL-00408,CUST-29132,27,Saskatchewan,Whole Life,Monthly,0,100.18,50000,12,0,0
POL-00409,CUST-71314,27,Alberta,Term Life,Monthly,1,137.88,50000,1,0,0
POL-00410,CUST-29848,52,Saskatchewan,Critical Illness,Monthly,0,110.43,50000,14,0,0
POL-00411,CUST-72781,47,Ontario,Term Life,Monthly,0,133.43,50000,8,0,0
POL-00412,CUST-63029,57,Ontario,Whole Life,Monthly,0,158.53,50000,9,1,0
POL-00413,CUST-90373,52,Alberta,Critical Illness,Annual,1,174.61,50000,14,0,0
POL-00414,CUST-67848,52,Saskatchewan,Critical Illness,Monthly,0,138.08,50000,5,0,0
POL-00415,CUST-46225,52,Alberta,Critical Illness,Annual,0,127.32,50000,8,0,0
POL-00416,CUST-23398,27,British Columbia,Critical Illness,Monthly,0,88.4,50000,2,0,0
POL-00417,CUST-49906,27,Alberta,Term Life,Annual,0,83.6,50000,8,0,1
POL-00418,CUST-59367,32,Quebec,Critical Illness,Monthly,0,114.59,50000,4,0,0
POL-00419,CUST-93949,42,British Columbia,Whole Life,Monthly,0,138.62,50000,3,0,0
POL-00420,CUST-32525,52,Saskatchewan,Universal Life,Monthly,0,161.82,50000,10,0,0
POL-00421,CUST-44421,67,Ontario,Term Life,Annual,1,190.4,50000,2,0,0
POL-00422,CUST-91935,62,Alberta,Universal Life,Monthly,1,183.58,50000,15,0,0
POL-00423,CUST-92627,47,Alberta,Whole Life,Monthly,0,120.6,50000,4,0,0
POL-00424,CUST-87066,67,Alberta,Universal Life,Annual,1,188.38,50000,2,0,0
POL-00425,CUST-26136,32,Ontario,Term Life,Monthly,0,90.57,50000,7,1,0
POL-00426,CUST-20406,47,Quebec,Term Life,Monthly,0,123.41,50000,6,0,0
POL-00427,CUST-43830,57,British Columbia,Whole Life,Monthly,1,193.09,50000,10,1,0
POL-00428,CUST-32705,62,Saskatchewan,Term Life,Monthly,0,147.99,50000,11,0,0
POL-00429,CUST-38197,67,Alberta,Universal Life,Monthly,0,178.24,50000,9,1,0
POL-00430,CUST-95005,37,Quebec,Term Life,Monthly,0,128.01,50000,9,2,0
POL-00431,CUST-58424,57,Saskatchewan,Whole Life,Monthly,0,151.02,50000,12,0,0
POL-00432,CUST-36908,57,Quebec,Term Life,Monthly,0,162.35,50000,10,0,0
POL-00433,CUST-75536,47,Quebec,Term Life,Annual,1,148.26,50000,3,0,0
POL-00434,CUST-83423,52,Saskatchewan,Whole Life,Annual,0,131.9,50000,7,0,0
POL-00435,CUST-48863,42,Alberta,Term Life,Monthly,0,122.87,50000,11,1,0
POL-00436,CUST-14541,42,British Columbia,Term Life,Monthly,0,123.28,50000,5,1,0
POL-00437,CUST-52016,57,Alberta,Term Life,Monthly,0,164.75,50000,13,0,0
POL-00438,CUST-44901,32,Ontario,Term Life,Annual,0,90.61,50000,8,1,0
POL-00439,CUST-27084,37,Quebec,Whole Life,Monthly,0,105.16,50000,5,0,0
POL-00440,CUST-65330,27,Ontario,Term Life,Monthly,0,92.58,50000,6,0,0
POL-00441,CUST-76246,57,Saskatchewan,Term Life,Monthly,0,141.38,50000,10,0,0
POL-00442,CUST-45958,27,Alberta,Universal Life,Monthly,0,81.09,50000,11,0,0
POL-00443,CUST-44396,37,Quebec,Whole Life,Annual,0,105.88,50000,4,0,1
POL-00444,CUST-81157,42,British Columbia,Whole Life,Monthly,0,117.65,50000,3,1,1
POL-00445,CUST-26072,67,British Columbia,Term Life,Monthly,1,217.97,50000,2,2,0
POL-00446,CUST-98191,62,Quebec,Critical Illness,Monthly,0,144.36,50000,8,1,0
POL-00447,CUST-47705,62,Saskatchewan,Whole Life,Monthly,0,166.38,50000,14,0,0
POL-00448,CUST-56217,52,Ontario,Term Life,Monthly,0,153.87,50000,15,0,0
POL-00449,CUST-63211,67,Alberta,Critical Illness,Annual,1,194.45,50000,9,3,0
POL-00450,CUST-51726,42,Ontario,Universal Life,Monthly,1,158.72,50000,8,1,1
POL-00451,CUST-14378,62,Alberta,Whole Life,Monthly,0,163.51,50000,8,1,0
POL-00452,CUST-73405,62,Saskatchewan,Critical Illness,Monthly,0,161.53,50000,4,2,0
POL-00453,CUST-90602,67,Quebec,Term Life,Monthly,0,166.59,50000,7,1,0
POL-00454,CUST-77832,32,British Columbia,Universal Life,Annual,1,129.45,50000,15,0,0
POL-00455,CUST-71924,42,Alberta,Universal Life,Monthly,0,128.55,50000,10,0,0
POL-00456,CUST-15381,62,British Columbia,Term Life,Monthly,0,152.11,50000,4,0,0
POL-00457,CUST-80725,52,Saskatchewan,Term Life,Monthly,1,173.94,50000,2,0,0
POL-00458,CUST-49382,37,Manitoba,Term Life,Annual,0,113.71,50000,12,0,0
POL-00459,CUST-37376,47,Quebec,Critical Illness,Annual,0,139.87,50000,14,0,0
POL-00460,CUST-54976,67,Ontario,Term Life,Monthly,0,188.74,50000,2,0,0
POL-00461,CUST-30554,47,Ontario,Term Life,Monthly,1,155.75,50000,6,0,0
POL-00462,CUST-37667,27,Alberta,Universal Life,Annual,0,94.23,50000,13,1,0
POL-00463,CUST-82981,62,Saskatchewan,Universal Life,Annual,1,173.79,50000,4,0,0
POL-00464,CUST-78317,67,British Columbia,Term Life,Monthly,0,183.38,50000,3,0,0
POL-00465,CUST-60375,27,Ontario,Universal Life,Annual,0,94.13,50000,6,1,1
POL-00466,CUST-89827,67,Quebec,Whole Life,Monthly,1,197.0,50000,6,1,1
POL-00467,CUST-24063,27,Ontario,Universal Life,Monthly,0,94.23,50000,8,1,0
POL-00468,CUST-86079,32,Saskatchewan,Term Life,Monthly,0,103.83,50000,15,0,1
POL-00469,CUST-52921,47,Alberta,Term Life,Monthly,0,120.82,50000,15,0,0
POL-00470,CUST-67039,52,Ontario,Whole Life,Monthly,0,152.86,50000,9,0,0
POL-00471,CUST-85326,47,Manitoba,Term Life,Monthly,0,137.34,50000,2,0,0
POL-00472,CUST-81477,67,Manitoba,Whole Life,Annual,0,175.01,50000,4,0,0
POL-00473,CUST-99170,47,Alberta,Term Life,Annual,1,156.44,50000,3,0,0
POL-00474,CUST-30936,42,Alberta,Universal Life,Monthly,1,146.79,50000,1,0,0
POL-00475,CUST-25231,62,British Columbia,Critical Illness,Monthly,1,190.24,50000,6,0,0
POL-00476,CUST-12311,42,British Columbia,Universal Life,Monthly,0,130.2,50000,1,0,0
POL-00477,CUST-70543,57,Manitoba,Critical Illness,Monthly,1,188.62,50000,9,0,0
POL-00478,CUST-56210,37,Ontario,Critical Illness,Monthly,1,137.27,50000,5,0,0
POL-00479,CUST-69938,47,Ontario,Whole Life,Annual,0,137.61,50000,11,0,0
POL-00480,CUST-46898,37,Manitoba,Term Life,Monthly,1,134.93,50000,8,0,0
POL-00481,CUST-41429,37,Manitoba,Critical Illness,Monthly,0,103.66,50000,15,1,0
POL-00482,CUST-89353,32,British Columbia,Critical Illness,Annual,1,139.49,50000,8,0,0
POL-00483,CUST-26357,47,Ontario,Critical Illness,Monthly,0,115.54,50000,3,0,0
POL-00484,CUST-81018,52,British Columbia,Universal Life,Monthly,0,127.04,50000,14,0,0
POL-00485,CUST-19567,67,Alberta,Term Life,Monthly,0,184.23,50000,5,1,0
POL-00486,CUST-44366,32,Manitoba,Critical Illness,Annual,0,119.0,50000,12,0,0
POL-00487,CUST-14272,67,Manitoba,Critical Illness,Monthly,0,193.08,50000,12,0,0
POL-00488,CUST-11568,42,British Columbia,Universal Life,Monthly,0,126.01,50000,14,1,0
POL-00489,CUST-13205,27,Ontario,Critical Illness,Monthly,1,136.34,50000,10,1,0
POL-00490,CUST-34738,57,Ontario,Whole Life,Monthly,0,145.74,50000,8,2,0
POL-00491,CUST-94889,57,Quebec,Critical Illness,Monthly,0,143.39,50000,6,0,0
POL-00492,CUST-42439,32,Ontario,Term Life,Monthly,0,113.06,50000,7,1,0
POL-00493,CUST-65272,57,Ontario,Critical Illness,Monthly,0,163.94,50000,12,0,0
POL-00494,CUST-70824,47,British Columbia,Term Life,Annual,0,139.04,50000,9,0,0
POL-00495,CUST-88807,32,Quebec,Term Life,Monthly,0,92.52,50000,1,1,1
POL-00496,CUST-91294,32,Ontario,Term Life,Annual,0,107.3,50000,6,1,0
POL-00497,CUST-13462,67,Manitoba,Whole Life,Monthly,0,156.36,50000,14,0,0
POL-00498,CUST-29885,27,Ontario,Term Life,Annual,1,124.71,50000,4,1,0
POL-00499,CUST-79156,52,Manitoba,Critical Illness,Monthly,0,158.23,50000,8,0,0
POL-00500,CUST-80731,42,Ontario,Whole Life,Monthly,0,106.21,50000,13,0,0
POL-00501,CUST-98278,57,Quebec,Critical Illness,Monthly,0,173.62,50000,5,0,0
POL-00502,CUST-75571,62,Saskatchewan,Term Life,Annual,1,198.19,50000,11,0,1
POL-00503,CUST-58239,42,Saskatchewan,Term Life,Monthly,0,115.01,50000,12,0,1
POL-00504,CUST-41783,27,Ontario,Universal Life,Monthly,1,129.42,50000,5,0,0
POL-00505,CUST-52394,52,Ontario,Universal Life,Monthly,0,130.38,50000,14,0,0
POL-00506,CUST-11455,37,Quebec,Whole Life,Monthly,1,140.04,50000,7,0,1
POL-00507,CUST-71653,52,British Columbia,Universal Life,Monthly,0,139.48,50000,5,2,1
POL-00508,CUST-12943,27,Saskatchewan,Universal Life,Annual,0,89.65,50000,4,1,0
POL-00509,CUST-68313,32,Manitoba,Whole Life,Monthly,0,91.4,50000,4,0,0
POL-00510,CUST-65731,32,Alberta,Critical Illness,Monthly,0,99.94,50000,9,0,0
POL-00511,CUST-98634,42,Alberta,Universal Life,Monthly,1,139.82,50000,4,1,0
POL-00512,CUST-86240,52,Saskatchewan,Universal Life,Annual,0,123.34,50000,6,0,0
POL-00513,CUST-75621,62,Alberta,Term Life,Monthly,0,141.22,50000,11,2,0
POL-00514,CUST-66876,52,British Columbia,Term Life,Monthly,0,158.66,50000,14,1,1
POL-00515,CUST-36723,42,Manitoba,Term Life,Monthly,0,125.47,50000,11,0,0
POL-00516,CUST-79630,52,British Columbia,Universal Life,Monthly,1,180.75,50000,8,1,0
POL-00517,CUST-59809,62,British Columbia,Universal Life,Monthly,0,156.74,50000,11,0,0
POL-00518,CUST-55257,57,Quebec,Term Life,Monthly,0,153.68,50000,7,1,0
POL-00519,CUST-65916,67,Alberta,Whole Life,Monthly,0,179.71,50000,5,0,0
POL-00520,CUST-33657,42,Quebec,Term Life,Annual,1,160.49,50000,12,0,0
POL-00521,CUST-33432,32,Saskatchewan,Term Life,Monthly,1,157.28,50000,3,2,0
POL-00522,CUST-13578,52,Manitoba,Critical Illness,Monthly,0,138.15,50000,14,0,0
POL-00523,CUST-44831,67,Alberta,Whole Life,Monthly,0,172.79,50000,7,1,0
POL-00524,CUST-83560,42,Ontario,Term Life,Monthly,1,164.05,50000,13,0,0
POL-00525,CUST-17617,67,Alberta,Whole Life,Monthly,1,189.42,50000,2,0,1
POL-00526,CUST-52680,57,Manitoba,Term Life,Monthly,0,148.11,50000,8,0,0
POL-00527,CUST-86503,62,Saskatchewan,Universal Life,Monthly,0,134.5,50000,7,0,0
POL-00528,CUST-88881,47,Saskatchewan,Critical Illness,Monthly,0,128.04,50000,6,1,0
POL-00529,CUST-93827,62,Quebec,Whole Life,Monthly,0,153.25,50000,8,1,0
POL-00530,CUST-43316,57,British Columbia,Whole Life,Monthly,0,143.53,50000,10,0,0
POL-00531,CUST-40221,57,Quebec,Term Life,Monthly,1,177.71,50000,15,1,0
POL-00532,CUST-34837,47,Quebec,Whole Life,Monthly,0,135.74,50000,13,0,0
POL-00533,CUST-47358,42,Manitoba,Term Life,Monthly,1,144.97,50000,4,0,0
POL-00534,CUST-70033,62,Ontario,Term Life,Monthly,0,178.92,50000,15,1,0
POL-00535,CUST-71131,27,Alberta,Critical Illness,Monthly,0,100.41,50000,8,0,0
POL-00536,CUST-64390,32,British Columbia,Whole Life,Annual,0,92.96,50000,7,1,1
POL-00537,CUST-51691,67,Ontario,Whole Life,Monthly,0,173.37,50000,1,0,0
POL-00538,CUST-73380,27,Alberta,Term Life,Monthly,1,140.54,50000,11,0,0
POL-00539,CUST-40817,57,Alberta,Universal Life,Annual,0,152.03,50000,14,1,0
POL-00540,CUST-18197,27,Saskatchewan,Term Life,Annual,0,81.53,50000,5,0,0
POL-00541,CUST-96550,57,Saskatchewan,Whole Life,Monthly,1,209.45,50000,14,1,0
POL-00542,CUST-17501,37,Ontario,Universal Life,Monthly,0,119.27,50000,2,0,0
POL-00543,CUST-86546,62,Saskatchewan,Whole Life,Annual,0,141.63,50000,15,0,1
POL-00544,CUST-61382,47,Saskatchewan,Critical Illness,Annual,1,167.11,50000,4,0,0
POL-00545,CUST-98479,57,Alberta,Term Life,Annual,0,144.96,50000,8,0,0
POL-00546,CUST-59344,27,Manitoba,Universal Life,Monthly,0,93.68,50000,1,0,1
POL-00547,CUST-14751,67,Manitoba,Critical Illness,Monthly,0,151.28,50000,14,1,1
POL-00548,CUST-18362,62,Alberta,Whole Life,Annual,0,157.25,50000,8,1,0
POL-00549,CUST-17768,52,Quebec,Universal Life,Monthly,0,128.62,50000,15,0,0
POL-00550,CUST-48716,27,Manitoba,Term Life,Monthly,1,124.41,50000,6,0,0
POL-00551,CUST-78339,32,Manitoba,Universal Life,Annual,0,107.25,50000,1,0,0
POL-00552,CUST-67023,32,Alberta,Critical Illness,Monthly,1,131.88,50000,11,0,0
POL-00553,CUST-83274,47,British Columbia,Universal Life,Monthly,0,126.11,50000,3,0,0
POL-00554,CUST-58781,32,Saskatchewan,Critical Illness,Monthly,0,112.44,50000,10,0,0
POL-00555,CUST-21229,57,Alberta,Whole Life,Monthly,0,136.94,50000,1,1,0
POL-00556,CUST-26785,37,British Columbia,Whole Life,Monthly,0,103.82,50000,3,1,0
POL-00557,CUST-24421,47,British Columbia,Term Life,Monthly,0,114.54,50000,10,1,0
POL-00558,CUST-93502,57,Manitoba,Universal Life,Monthly,1,172.73,50000,11,0,0
POL-00559,CUST-82182,32,Ontario,Critical Illness,Monthly,1,139.15,50000,3,0,0
POL-00560,CUST-13092,62,Manitoba,Whole Life,Monthly,0,164.27,50000,3,0,0
POL-00561,CUST-29557,52,Alberta,Term Life,Annual,0,128.93,50000,13,1,0
POL-00562,CUST-34531,37,British Columbia,Whole Life,Monthly,1,153.92,50000,1,1,0
POL-00563,CUST-74201,42,Saskatchewan,Universal Life,Annual,0,121.86,50000,4,1,0
POL-00564,CUST-16079,37,Ontario,Critical Illness,Monthly,0,95.01,50000,15,0,0
POL-00565,CUST-98197,57,Ontario,Term Life,Monthly,0,149.69,50000,9,1,1
POL-00566,CUST-35503,62,Quebec,Term Life,Annual,0,170.93,50000,1,0,0
POL-00567,CUST-86748,62,Quebec,Whole Life,Annual,0,133.89,50000,14,0,0
POL-00568,CUST-71676,62,Alberta,Term Life,Monthly,1,215.66,50000,6,0,0
POL-00569,CUST-44244,57,Manitoba,Critical Illness,Monthly,0,140.27,50000,11,1,1
POL-00570,CUST-12142,57,Ontario,Whole Life,Monthly,0,127.81,50000,10,2,0
POL-00571,CUST-59570,57,Manitoba,Whole Life,Monthly,1,184.26,50000,6,0,0
POL-00572,CUST-13488,37,Saskatchewan,Term Life,Monthly,0,121.57,50000,6,0,0
POL-00573,CUST-74604,27,Manitoba,Whole Life,Monthly,0,90.23,50000,9,2,0
POL-00574,CUST-28526,67,Quebec,Critical Illness,Monthly,0,169.34,50000,6,1,1
POL-00575,CUST-95521,57,Saskatchewan,Whole Life,Annual,0,173.04,50000,3,1,0
POL-00576,CUST-12491,57,Ontario,Term Life,Monthly,0,150.07,50000,11,1,1
POL-00577,CUST-41388,47,Saskatchewan,Term Life,Annual,0,165.39,50000,11,0,0
POL-00578,CUST-45104,52,Ontario,Critical Illness,Annual,0,153.78,50000,10,0,0
POL-00579,CUST-79154,37,Saskatchewan,Critical Illness,Annual,1,147.22,50000,12,1,0
POL-00580,CUST-30713,47,Manitoba,Term Life,Monthly,1,168.1,50000,8,0,0
POL-00581,CUST-80174,27,Manitoba,Whole Life,Monthly,0,89.77,50000,14,1,0
POL-00582,CUST-38993,62,Ontario,Term Life,Monthly,1,194.59,50000,14,0,1
POL-00583,CUST-17340,57,Alberta,Whole Life,Monthly,0,154.34,50000,15,1,0
POL-00584,CUST-85348,27,Manitoba,Term Life,Monthly,1,123.75,50000,2,2,1
POL-00585,CUST-27321,37,Saskatchewan,Universal Life,Annual,0,95.04,50000,2,0,0
POL-00586,CUST-48897,32,Ontario,Critical Illness,Monthly,0,118.46,50000,8,1,0
POL-00587,CUST-64515,42,British Columbia,Term Life,Monthly,1,167.28,50000,11,0,0
